,Text,Label
10,Essendon's Conor McKenna returns second negative COVID-19 test result,Real
11,How COVID-19 test results can be wrong and right,Real
12,This moment in time: Reflections on life in isolation,Real
13,Australian cheese lovers save regional businesses by ordering online 'rescue boxes',Real
14,Three-year-old child among new WA coronavirus cases,Real
15,Queensland eases restrictions early: Here's what's changing,Real
16,How to support Indigenous business during COVID-19,Real
17,"NSW reaches major coronavirus milestone, two weeks of no community transmission",Real
18,Live: NSW Now: Newmarch House cleared of all COVID-19 cases,Real
19,Australia's spies are concerned the far-right is exploiting coronavirus to spread message of hate,Real
20,What you need to know about gyms reopening tomorrow in NSW after coronavirus lockdown,Real
21,Court prohibits refugee rights protest in Sydney after NSW Police appeal,Real
22,Pakistan's tour of England still on track despite 10 players contracting coronavirus,Real
23,AFL limits contact at training to small groups amid coronavirus fears,Real
24,'Critically unwell' COVID-19 patient survives to celebrate 50th wedding anniversary,Real
25,Peak medical body says people may have restriction fatigue and risk of second wave is 'live possibility',Real
26,NSW records first locally acquired coronavirus transmission in weeks,Real
27,Coronavirus outbreak on Fremantle live export ship doubles in size as more crew test positive,Real
28,Student at Melbourne secondary school tests positive to coronavirus,Real
29,Labor MPs who went to Black Lives Matter protests to take coronavirus tests,Real
30,Wet wipes give no satisfaction at the other end — just ask these guys,Real
31,Five-month-old Tevy was born and died in prison amid Cambodia's war on drugs,Real
32,Malaria drug taken by Donald Trump for coronavirus withdrawn by US regulators,Real
33,Perth artist Nathan Beard stages a COVID-19-safe exhibition in Animal Crossing: New Horizons,Real
34,Struggling arts industry to get $250m coronavirus rescue package,Real
35,"COVID-19 concerns force cancellation of New York City, Berlin marathons",Real
36,US coronavirus cases reach biggest single-day increase of pandemic,Real
37,'I cannot sugarcoat this': Coronavirus pours 'accelerant' on university's economic fire,Real
38,Victorian Premier flags 'staggered return' to work if coronavirus is kept under control,Real
39,Why are so many Indonesian children dying from coronavirus?,Real
40,Plasma from COVID-19 survivors could help new patients beat coronavirus,Real
41,'Sheer idiocy': NT AMA slams decision to open Territory borders on July 17,Real
42,Liverpool fans turn city red with title celebrations amid COVID-19,Real
43,Vaccine experts say basic research in Australia is ‘horribly underfunded’ and that needs to change,Real
44,'Fire season is coming': Concern over use of QFES funding for COVID-19 expenses,Real
45,Rex airline makes face masks compulsory despite easing of COVID-19 travel restrictions,Real
46,"Airbnb policy changes 'misled and deceived', says customer who can't get COVID-19 travel refund",Real
47,Mailbox misinformation: The COVID-19 infodemic battle is taking place offline too,Real
48,'Australian pride' drives country women to snap up brand born under COVID-19 lockdown,Real
49,"Years before COVID-19, this performance artist was exploring how we respond to emergencies",Real
50,Health authorities probe mystery COVID-19 infection of man in his 20s,Real
51,School closed after grade five student tests positive for COVID-19,Real
52,Disability workers told no 'actual safety risk exists' as they fight for COVID-19 pay rise,Real
53,How seed savers are supporting communities across Australia during the COVID-19 pandemic,Real
54,"UK lockdown a week earlier could have halved UK COVID-19 deaths, scientist says",Real
55,Coronavirus update: Brazil reopens shops despite spike in COVID-19 deaths,Real
56,Coronavirus update: 'Major breakthrough' as trial shows cheap steroid can reduce COVID-19 death rates,Real
57,Ardern calls in military leader to oversee NZ quarantine after two travellers with COVID-19 released,Real
58,"Tasmania ends COVID-19 racing shutdown, but there are fears it won't get back on track",Real
59,Aussie economy and miners to profit from Brazil's COVID-19 outbreak,Real
60,"COVID-19 killed relatively few Australians. What else is killing us, and can we stop it?",Real
61,"Beijing says new COVID-19 outbreak under control, but travel suspended to stop spread",Real
62,"Climate change 'shouldn't take a back seat' during COVID-19 pandemic, Pacific leaders say",Real
63,Dimitrov tests positive for COVID-19 after playing in Djokovic's maligned tournament,Real
64,Second player from Novak Djokovic's 'boneheaded' tournament tests positive to COVID-19,Real
65,AFP investigates false claims Labor Eden Monaro by-election candidate infected with COVID-19,Real
66,Want to know what a city looks like post-COVID-19? Look no further than Perth,Real
67,Melbourne waste facility COVID-19 cluster emerges as Premier voices concerns over protest,Real
68,"India is rapidly approaching 400,000 COVID-19 cases, but has 'no community transmission'",Real
69,Live: National Cabinet meets for first time since protests sparked COVID-19 transmission fears,Real
70,Former judge laments 'alarming lack of oversight' during COVID-19 emergency,Real
71,Coronavirus update: US protesters encouraged to get tested for COVID-19,Real
72,Live: 'Enormous relief' as Newmarch House nursing home cleared of COVID-19,Real
73,Concerns latest COVID-19 case knew he was at risk before travelling,Real
74,'It just hit me': Millennials facing biggest economic scars from COVID-19,Real
75,ASIO detects a worrying spike in extremist activity online during COVID-19 lockdown,Real
76,What kind of progress are we making? A snapshot of Australia's COVID-19 fight,Real
77,"Meth-related hospital admissions are down due to COVID-19, but medics are worried",Real
78,"Live: Victoria records eight new COVID-19 cases, Premier wants people working from home through June",Real
79,Coronavirus update: New Zealand has only one known case of COVID-19,Real
80,Concerns that COVID-19 could force thousands into 'unsafe' Work for the Dole programs,Real
81,'That covidiot will wind up with the Mileys!' Slang in the time of COVID-19,Real
82,Coronavirus update: 'Major breakthrough' as trial shows cheap steroid can reduce COVID-19 death rates,Real
83,'More skin time': New mums savour 'peaceful' hospital COVID-19 restrictions,Real
84,Learning 'to live with the virus': Canberra eases COVID-19 restrictions even further,Real
85,Coronavirus update: Brazil backtracks on removal of COVID-19 data after court ruling,Real
86,"High household debt, property downturn expose Australia to a COVID-19 'double hit', OECD warns",Real
87,NSW vs Victoria: Who has the higher COVID-19 testing rate?,Real
88,Counting the COVID-19 costs — the heath success that sparked a fury,Real
89,COVID-19 has created an 'opportunity' for smokers like Cheynee to cut down the habit,Real
90,"England risks COVID-19 resurgence by ending lockdown too soon, experts warn",Real
91,Melbourne packaging facility closed as seven more people contract COVID-19,Real
92,Sex workers fear choice between paying rent and obeying COVID-19 rules,Real
93,Morrison and Johnson discuss push for independent investigation into COVID-19,Real
94,How an 'army of foot soldiers' helped Thailand successfully contain COVID-19,Real
95,Coronavirus update: Doctors raise 'serious scientific questions' about data behind hydroxychloroquine study,Real
96,World's oldest bookie hopes iconic outback races can defy coronavirus odds,Real
97,"Live: NSW Now: Bulldogs forward in isolation, 49 people tested after coronavirus scare",Real
98,"100,000 coronavirus tests 'really stretched' Victoria. So how did Wuhan test almost 1.5m people in one day?",Real
99,Drivers rethink social media after one loses Formula E ride for using gamer as ring-in,Real
