,Text,Label
656,Hair Weaves And Lace Front Wigs Made In China Likely To Contain coronavirus.,Fake
657,Cocaine kills the coronavirus.,Fake
658,“Hair weave and lace fronts manufactured in China may contain the coronavirus.”,Fake
659,CDC issued facial hair recommendation for novel coronavirus prevention.,Fake
660,The CDC recommends men shave their beards to protect against coronavirus.,Fake
661,A post says “hair weave and lace fronts manufactured in China may contain the coronavirus.”,Fake
662,A post say “hair weave and lace fronts manufactured in China may contain the coronavirus.”,Fake
663,The mortality rate for the flu is “right around” that of the new coronavirus: “It’s right around 2%.”,Fake
664,Coronavirus is a bioweapon leaked from a Wuhan lab.,Fake
665,President Trump claims the virus is under control and testing is available.,Fake
666,Coronavirus patients are being “cremated alive” in China.,Fake
667,Evidence indicates COVID-19 escaped a Chinese lab that was researching it causing the outbreak.,Fake
668,Radio host Rush Limbaugh compares novel coronavirus to “the common cold.”,Fake
669,“The coronavirus is the common cold folks.”,Fake
670,Video says President Donald Trump spawned the “Wuhan super virus outbreak under code name ‘zyphr.’”,Fake
671,Bill Gates wrote a letter saying COVID-19 is teaching humans a lesson.,Fake
672,Post says “people of color may be immune to the coronavirus because of melanin.”,Fake
673,Six coronavirus cases confirmed in Wichita Kansas.,Fake
674,The Simpsons predicted the new coronavirus outbreak.,Fake
675,20 million Chinese convert to Islam and coronavirus does not affect Muslims.,Fake
676,A video says “the coronavirus was invented and patented in the USA and then planted in China.”,Fake
677,Coronavirus is a biological warfare weapon.,Fake
678,Studies show the coronavirus was engineered to be a bioweapon.,Fake
679,The 2008 book “End of Days” predicted the current coronavirus outbreak.,Fake
680,20 million Chinese people converted to Islam after it was proven that the coronavirus does not affect Muslims.,Fake
681,Data shows a massive release of sulfur dioxide gas near Wuhan.,Fake
682,Popping bubble wrap exposes people to coronavirus.,Fake
683,Cocaine kills the coronavirus.,Fake
684,Latest research by Chinese scientists said coronavirus will render most male patients infertile.,Fake
685,High levels of sulfur dioxide in Wuhan “may be a sign of mass cremations of victims of the coronavirus.”,Fake
686,A residential building was set on fire in Wuhan to control spread of coronavirus.,Fake
687,High-rise buildings have become human incinerators to combat the spread of the coronavirus.,Fake
688,Coronavirus cases reported in Rome Georgia.,Fake
689,Silver Solution used on strains of coronavirus “totally eliminates it. Kills it. Deactivates it.”,Fake
690,The coronavirus pandemic can be dramatically slowed or stopped with the immediate widespread use of high doses of vitamin C.,Fake
691,The coronavirus pandemic can be dramatically slowed or stopped with the immediate widespread use of high doses of vitamin C.,Fake
692,“Breaking: UK prepares for full lockdown after hundreds of new cases — Wuhan super virus updates.”,Fake
693,Autopsy reveals a Wuhan doctor was murdered in his sickbed.,Fake
694,The new coronavirus “causes sudden death syndrome.”,Fake
695,China seeks court approval to kill over 20000 coronavirus patients to stop the spread of the outbreak.,Fake
696,Vitamin C stops or slows novel coronavirus.,Fake
697,The novel coronavirus contains “pShuttle-SN” sequence proving laboratory origin.,Fake
698,Video from China shows people fleeing from coronavirus quarantine.,Fake
699,Vitamin C can “stop” the new coronavirus.,Fake
700,“The coronavirus was engineered by scientists in a lab.”,Fake
701,Scientists “are shocked to discover that weed kills coronavirus.”,Fake
702,“You’re more likely to die of influenza right now” than the 2019 coronavirus.,Fake
703,Coronavirus contains “HIV insertions.”,Fake
704,Chlorine dioxide kits sold online under various “MMS” names — Miracle Mineral Solution Miracle Mineral Supplement Master Mineral Solution — will cure the coronavirus.,Fake
705,The new coronavirus contains HIV “insertions” and shows signs of being created in a lab.,Fake
706,The new coronavirus can be cured by drinking one bowl of freshly boiled garlic water.,Fake
707,Bill Gates helped fund a patent for coronavirus.,Fake
708,Scientists from Australia create the first vaccine for novel coronavirus,Fake
709,“When using a medical mask you’re supposed to wear the white side out when you’re not sick.”,Fake
710,Scientists claim the Wuhan coronavirus is an HIV-1 engineered “super weapon.”,Fake
711,The coronavirus is “a military bio-weapon developed by China’s Army.”,Fake
712,Charles Lieber a Harvard University professor who was arrested had a connection to the new coronavirus.,Fake
713,The novel coronavirus is not a new virus.,Fake
714,The coronavirus isn’t new because “Lysol has it listed as one of the viruses it kills.”,Fake
715,The coronavirus was called a “plague” by the WHO; 2.9 million were infected and 950680 died.,Fake
716,Coronavirus SARS-CoV-2 is a weapon developed in a chinese lab.,Fake
717,We did a Q&A on the facts about the coronavirus.,Fake
718,“Cocaine kills coronavirus scientists are shocked to discover that this drug can fight the virus.”,Fake
719,Coronavirus hits a 15% fatality rate.,Fake
720,Romania developed a coronavirus vaccine able to cure white people only.,Fake
721,Coronavirus is in Des Moines. (Jan. 29),Fake
722,Scripps urgent care in San Diego is on lockdown two people with the new coronavirus are isolated.,Fake
723,Bill Gates predicted and simulated the COVID-19 pandemic.,Fake
724,Bats and snakes are responsible of the spread of SARS-CoV-2,Fake
725,“Clorox bottle claimed it could kill (the 2019 coronavirus)… before it was developed.”,Fake
726,Drinking a bleach solution will prevent you from getting the coronavirus.,Fake
727,KNUST students discover vaccine for coronavirus and cure patient in Côte d’Ivoire.,Fake
728,“Bill and Melinda gates Foundation & others predicted up to 65 million deaths via coronavirus – in simulation ran 3 months ago”,Fake
729,The coronavirus can be slowed or stopped with the “immediate widespread use of high doses of vitamin C.”,Fake
730,The coronavirus can be slowed or stopped with the “immediate widespread use of high doses of vitamin C.”,Fake
731,10000 people have died in Wuhan China.,Fake
732,An explosion that occurred in Wuhan China is tied to the coronavirus outbreak.,Fake
733,A “Chinese spy team” working in a Canadian government lab sent “pathogens to the Wuhan facility” prior to the coronavirus outbreak.,Fake
734,China “stole coronavirus from Canada and weaponized it into a Bioweapon.”,Fake
735,The Chinese Communist Party “will finally admit that the real source of the coronavirus is from ‘a lab in Wuhan’ linked to its covert biological weapon programs.”,Fake
736,“In ‘Resident Evil’ the Umbrella Corporation releases a virus that infects the people of Raccoon City. A biological research lab with the exact same logo as the Umbrella Corporation can be found in the city where the coronavirus outbreak originated.”,Fake
737,A post says the coronavirus can be slowed or stopped with the “immediate widespread use of high doses of vitamin C.”,Fake
738,Event 201 “gave out stuffed souvenir coronavirus toys” to “commemorate” novel coronavirus outbreak.,Fake
739,10000 people have died in Wuhan China.,Fake
740,A post says the coronavirus can be slowed or stopped with the “immediate widespread use of high doses of vitamin C.”,Fake
741,A spray could protect against the coronavirus outbreak.,Fake
742,Authorities have identified that the international chemical-warfare terrorist ‘Samuel Whitcomb Hyde’ is behind the deadly China ‘coronavirus.’”,Fake
743,A tabletop exercise using a model of the current outbreak “predicted” 65 million people could die from the coronavirus.,Fake
744,The SARS-CoV-2 was created in 2003 in the United States.,Fake
745,“So let me get this straight about this virus. It’s “new” yet it was lab created and patented in 2015 (in development since 03’).,Fake
746,That the China-centered coronavirus had infected 2.8 million people and killed 112000.,Fake
747,“The new fad disease called the ‘coronavirus’ is sweeping headlines. Funny enough there was a patent for the coronavirus was filed in 2015 and granted in 2018.”,Fake
748,“So let me get this straight about this virus. It’s ‘new’ yet it was lab created and patented in 2015 (in development since 03’).”,Fake
749,A 2015 research article about a lab-made coronavirus referred to the current outbreak.,Fake
750,There’s a ‘coronavirus patent’ FEMA ‘proposes martial law’ Gates Foundation predicted virus ‘funded group who owns virus patent’ coronavirus was ‘created in a lab’ as a ‘bioweapon for population control’.,Fake
751,“So let me get this straight about this virus. It’s “new” yet it was lab created and patented in 2015 (in development since 03’).”,Fake
752,“[The coronavirus is] ‘new’ yet it was lab-created and patented in 2015”.,Fake
753,“There’s magically already a vaccine available.”,Fake
754,“A patent on this ‘new’ coronavirus expired on the 22nd (of January) today”.,Fake
755,“There’s magically already a vaccine available.”,Fake
756,“There’s magically already a vaccine available.”,Fake
757,The coronavirus was created in a lab and patented.,Fake
758,Greg Evensen's 'Heads Up Oklahoma' Posted By Johnnie Cheadle Is NOT About 2020 Coronavirus,Fake
759,'Thousands Upon Thousands' Of Children Purportedly Kidnapped By A Satanic Pedophile Ring Have NOT Been 'Pulled From Underground Bunkers',Fake
760,"No Research Proves Mouthwash Could Protect Against COVID-19, But Scientists Say It Should Be Studied",Fake
761,Worker Did NOT Expose COV-19 Circuit Boards Being Installed in 5G Towers,Fake
762,The United States Is NOT The Only Country On Earth Where People Are Protesting Coronavirus Lockdown,Fake
763,Bill Gates Will NOT Personally Profit From A COVID-19 Vaccine And He Does NOT Own A Company That Will Put A Tracking Microchip In You,Fake
764,New York Schools Did NOT Add A COVID-19 Vaccine To The Mandatory School Schedule,Fake
765,Card Does NOT Exempt Anyone From Wearing A Mask In Public,Fake
766,Doctors Are NOT 'Encouraged' By Hospitals And AMA To Overcount COVID-19 Deaths,Fake
767,Photo Does NOT Show Pennsylvania Governor Breaking His Own Social Distancing Rules,Fake
768,Video Of Police 'Forcing A Family' Out Of Home In Handcuffs NOT Tied to COVID-19 Or HR 6666,Fake
769,President Trump Did NOT Tweet Obama 'Had 8 Years To Prepair The Next President For A Pandemic And He Failed',Fake
770,Dr. Fauci Did NOT Serve On Microsoft's Board of Directors,Fake
771,HR 6666 Is NOT Going To Forcibly Remove People With COVID-19 From Homes As Dr. Rashid Buttar Claims,Fake
772,"HR 6666 Would NOT Ban Anyone Not Vaccinated For COVID-19 From Churches, Schools, Medical Buildings That Get Money From The Bill",Fake
773,"NO Evidence That  'Deep State,' China Use COVID-19 For Population Control And To Derail President Trump",Fake
774,"Obama Did NOT Give $3.7 Million Grant To Wuhan, China, Virology Lab To Study Coronavirus",Fake
775,House Resolution 6666 Does NOT Fund Forced Quarantine For Americans With COVID-19,Fake
776,Bill Gates Did NOT Say The Catholic Religion May Have To Be Suspended Forever,Fake
777,Ventura County Will NOT Forcibly Remove People Infected With COVID-19 From Their Homes Into Quarantine,Fake
778,Mike Pence Did Not Deliver Empty Boxes Of PPE To A Hospital As Seen In Jimmy Kimmel Video,Fake
779,Video Does NOT Reveal That Coronavirus Vaccine Was Patented By Bill Gates In 2006,Fake
780,Dr. Fauci Has NOT Been 'MIA' And He Did NOT Illegally Send NIH Money To The Wuhan Virology Lab,Fake
781,COVID-19 Death Rate In NYC Is NOT 200 Times Higher Than World's 10 Largest Cities,Fake
782,COVID-19 Death Rate In NYC Is NOT 200 Times Higher Than World's 10 Largest Cities,Fake
783,"The CDC Did NOT Simply Make 30,000 COVID-19 Deaths Disappear",Fake
784,"Hydroxychloroquine is NOT A Drug Being Held Back, And Studies ARE Underway For Vaccines That Will NOT Be Immediately Injected in People.",Fake
785,Not Wearing Masks For Tuberculosis In The U.S. Does Not Mean Masks Are Not Needed For COVID-19,Fake
786,"Bill Gates, WHO & World Bank NOT 'Trumped' By President Amid Coronavirus",Fake
787,"Pelosi NOT In Wuhan, China, Six Days After Impeachment",Fake
788,Coronavirus Mortality Rate NOT Proven To Be 0.03% By Bakersfield Doctors,Fake
789,"The Flu Did NOT Kill 80,000 People In the United States Last Year",Fake
790,The CDC DOES Recommend That People Who Are Healthy Wear Facemasks,Fake
791,No Proof Is U.S. Planning to Force Vaccinations With Bill Gates Amid Coronavirus,Fake
792,Viruses DO Exist; NOT Just Cell Erosion Caused By Mucus From Food We Eat,Fake
793,"News Outlets DID Report On Coronavirus Cases At Walmart, Amazon, Other Retailers",Fake
794,Unemployed Get $600 Per Week While Essential Workers ARE Required To Report Without CARES Assistance,Fake
795,Japanese Nobel Prize Winner Did NOT Say Coronavirus Was 'Manufactured In China',Fake
796,"Flu Is Not Eradicated, But CDC Says Flu Shots DO Help Prevent It",Fake
797,NO Proof Ultraviolet Radiation Eliminates Coronavirus From The Body,Fake
798,The Media And COVID-19 Did NOT Kill The Same Man Twice,Fake
799,CDC Job Posting For Public Health Advisor (Quarantine Program) Is NOT Proof Of A COVID-19 Conspiracy,Fake
800,Some Megachurches ARE Giving To COVID-19 Relief,Fake
801,There Was NO Family Of Three Who Died Before Testing Positive For Coronavirus,Fake
802,First Volunteer In UK Coronavirus Vaccine Trial Has NOT Died,Fake
803,Trump Did NOT Urge People To Inject Disinfectants To Thwart Coronavirus,Fake
804,Trump Did NOT Announce The 'Biological' lab In Wuhan Was 'Funded' By Obama,Fake
805,"U.S. Did NOT Send '100,000 Military' to South China Sea Amid Pandemic",Fake
806,"Countering Video, Doctors Say Drug For High-Altitude Sickness is NOT 'Missing Link' In Coronavirus Treatment",Fake
807,Coronavirus NOT Sparing Essential Workers (But Most Victims Are Elderly),Fake
808,"Pelosi Was NOT In Wuhan, China, In 2019 Ahead Of COVID-19 Outbreak; Did NOT Sabotage Now-Signed Trade Deal",Fake
809,NOT All Elective Or Non-Emergency Surgeries Banned In The US; Exceptions For Medical Reasons Allowed In Most States,Fake
810,"Trey Gowdy Did NOT Go On Rant Claiming Coronavirus Shutdowns Were 'Fishy,' 'Well-Timed' And 'Costing Our Economy Billions' ",Fake
811,Dr. Birx Did NOT Say Lack Of COVID-19 Testing Was Because It Was Not Profitable For Private Labs,Fake
812,"White House Reporters Joking About Coronavirus Being A Hoax, That Vaccine Exists NOT Evidence Of Conspiracy",Fake
813,"Valley County, Montana, Did NOT Mandate Pink Arm Bands For All To Enter Stores; Did Revise Confusing Flier",Fake
814,"U.S. NOT 'Sneakily' Using Coronavirus As Cover to Pass Bill; Uncertain If It 'Will Stop End-To-End Encryption, Allow Officials To See All Private Messages, Listen To All Calls'",Fake
815,Viral Meme Advising How To 'Legally Decline' A Vaccine Is NOT Accurate,Fake
816,Chase Michael Morris Did NOT Predict The Coronavirus In A 2015 Facebook Post,Fake
817,Trump Tweet On Swine Flu Death Toll and Obamacare Website Is Misleading,Fake
818,"Some Hospitals Compensated For COVID-19 Patients Under Stimulus, But NO Evidence NYC Hospitals Inflating Coronavirus Numbers",Fake
819,Trump NEVER Tweeted in 2009 About Americans Dying in Pandemic,Fake
820,Amazon's Alexa Does NOT Say 'The Government' Released Coronavirus,Fake
821,Pelosi Did NOT Delete Tweet Of Video Urging Visits To Chinatown During COVID-19,Fake
822,NO Medical Evidence That 'Just a Few Drops' Of Hydrogen Peroxide In The Ear Boosts Immunity To Viruses,Fake
823,A Barcode Does NOT Tell You A Product's Country Of Origin,Fake
824,Michigan Governor Did NOT Violate State's Social Distancing Order; TV Station Used File Footage,Fake
825,March 25 Death Count Numbers Meme Highly Misleading About Coronavirus Pandemic,Fake
826,CDC Did NOT Confess To Lying About COVID-19 Death Numbers,Fake
827,"There Is NO Evidence China Created, Then Unleashed Coronavirus As Bioweapon",Fake
828,Mosques NOT Allowed to Stay Open While Churches Close During COVID-19 Pandemic,Fake
829,Smithfield Foods Are NOT Packaged In China ,Fake
830,Biological Engineer Did NOT Offer Medically-Supported Information In Viral Video,Fake
831,Soap And Hand Sanitizer Can't Be Used to Kill Coronavirus Inside Your Body,Fake
832,Sex Lines Do NOT Have Stimulus Checks Information,Fake
833,COVID-19 Stimulus Checks NOT An Advance On Next Year's Tax Refund,Fake
834,Pentagon Did NOT Confirm Coronavirus Accidentally Got Into Chemtrail Supply Chain,Fake
835,"Officials NOT Wrong To Impose Safety Measures, And COVID-19 IS A Pandemic",Fake
836,Kroger Did NOT Offer Chance For A Shopping Spree Giveaway Amid COVID-19,Fake
837,Michigan Gov Did NOT Ban Sale Of American Flags During Coronavirus Outbreak,Fake
838,New Data Does NOT Reveal That 21 Million Chinese Died Of Coronavirus,Fake
839,Trump Did NOT Call Coronavirus A 'Hoax' Or 'Political Conspiracy',Fake
840,"Antennas On Fire In La Spezia, Italy, Were NOT 5G Towers",Fake
841,YouTube Video DOES Accurately Describe How COVID-19 Can Kill,Fake
842,15 Global Pandemics Did NOT All Originate In China,Fake
843,India Is NOT Suing Bill Gates For Vaccination Deaths,Fake
844,Quinine And Zinc Do NOT Prevent Coronavirus; NO Proof Schweppes Tonic Water Helps,Fake
845,Top German Doctor Did NOT Seriously Recommend Whiskey to Protect Against COVID-19,Fake
846,COVID-19 Vaccine Did NOT Kill 7 Children In Senegal,Fake
847,No 'Deep State' Operators Trying To Ban Hydroxychloroquine ,Fake
848,Comparing Other Virus Death Counts To COVID-19 Does NOT Signal Government Secrets,Fake
849,Nancy Pelosi Did NOT Say Stimulus Won't Pass Unless Seniors Excluded,Fake
850,Dr. Birx Video NOT Evidence of U.S. Coronavirus Death Toll Being Inflated,Fake
851,Dr. Birx Video NOT Evidence of U.S. Coronavirus Death Toll Being Inflated,Fake
852,Steam From Boiling Orange Concoction Will NOT Kill COVID-19,Fake
853,Microwaving Masks In Plastic Bags Is NOT Safe Way To Sterilize Them,Fake
854,"COVID-19 Is NOT A Hoax Proven By Empty Hospital Lots, Waiting Rooms",Fake
855,'CoronaHoax' Video Offers NO Proof COVID-19 Is Anything But Real and Deadly,Fake
856,Hospital NOT Caught Red-Handed Using Dummies In Coronavirus Pandemic Footage,Fake
857,Goodwill Did NOT Use COVID-19 As An Excuse To Fire All Employees,Fake
858,Photo Of Mannequin Being Wheeled Into Hospital Does NOT Prove A Coronavirus Cover-Up,Fake
859,Photo On Biography Of Boy Who Died From Coronavirus Is NOT Actually Him,Fake
860,Coronavirus Is NOT Fake; Is NOT A Cover-Up To Allow 5G Deployment,Fake
861,Trump's Statement That Lupus Patients Are Not Vulnerable To Coronavirus Is NOT Medically Supported,Fake
862,Video Claiming You Cannot Catch Coronavirus Is NOT True,Fake
863,Israeli Recipe For Lemon And Bicarbonate Drink Is NOT A Cure For Coronavirus ,Fake
864,World Economic Forum NOT A Fascist Cabal Using Coronavirus To Dominate Globe,Fake
865,Walmart NOT Adopting Staggered Schedule Due To COVID-19,Fake
866,'Former Vodafone Boss' Makes FALSE Claim In Taken-Down YouTube Video That Coronavirus Caused By 5G Tech,Fake
867,NYTimes Did NOT Invent Doctor Fighting Coronavirus In QAnon Conspiracy Theory,Fake
868,President Trump Did NOT Refer To Coronavirus As A 'Hoax',Fake
869,Audio Of Biden Calling Coronavirus A 'Hoax' WAS Manipulated,Fake
870,There Is NO Evidence That 5G Is Being Forcibly Installed In Schools,Fake
871,Alkaline Diet Does NOT Prevent You From Getting Coronavirus,Fake
872,New York Is NOT Banning Cigarette Sales To Combat COVID-19,Fake
873,'Coronavirus / COVID-19 Exposed' Video Does NOT Contain Credible Info,Fake
874,COVID-19 Is NOT A Fabrication Or A Scapegoat For Economic Disaster,Fake
875,CIA Did NOT Arrest Harvard Scientist For Creating Coronavirus,Fake
876,Meme Comparing Coronavirus To Other Causes Of Death Does NOT Have Accurate Figures,Fake
877,"CBS DID Air Video From Italian Hospital During Coronavirus Outbreak, Claiming It Was Of Overwhelmed NYC Hospital",Fake
878,Big Pharma Is NOT Behind Massive Infection and Death Rates In COVID-19 Conspiracy,Fake
879,COVID-19 NOT Being Blamed For Deaths Primarily Due To Unrelated Causes,Fake
880,Students Do NOT Have To Repeat Their Current Grades Due To Coronavirus,Fake
881,"Trump DID Sign 5G Bill, But Exposure Effects Are Misleading",Fake
882,Kennedy Center Did NOT Give DNC $5M After Getting $25M In Relief From Coronavirus Stimulus,Fake
883,"There Is NO Evidence The Illuminati Controlled The U.S. Government, And Coronavirus Is NOT Caused By 5G",Fake
884, Bill Gates Does NOT Have Access To Your DNA And Does NOT Have Ownership In WHO,Fake
885,Florida Did NOT Ban Alcohol Sales Beginning Today Due To Coronavirus,Fake
886,CDC Is NOT Scheduled To Recommend Masks For Everyday Life,Fake
887,Queen Elizabeth II Did NOT Test Positive For Coronavirus,Fake
888,Coronavirus Victims ARE Being Reported By The News Media,Fake
889,Bill Gates Did NOT Write Open Letter Saying COVID-19 Reminds 'We Are All Equal',Fake
890,Studies Do NOT Prove Coronavirus Was Engineered To Be A Bioweapon,Fake
891,Countries With High Rates Of Childhood Vaccinations Are NOT Hardest Hit With Coronavirus,Fake
892,Coronavirus 'Patient Zero' Is NOT A Man Who Had Sex With A Bat,Fake
893,Deaths Blamed On Coronavirus Are NOT Really Due To The Flu,Fake
894,"There Is NO Evidence Of Worldwide COVID-19 Conspiracy Involving U.S. Government, Its Military, 5G Tech And The Illuminati",Fake
895,Tanks Are NOT Rolling Into American Towns In Advance Of Martial Law,Fake
896,Congress Did NOT Include A Raise of $25 Million For Themselves In Stimulus,Fake
897,Your Child Will NOT Be Taken From You If They Have COVID-19,Fake
898,The Flu Shot Does NOT Increase Risk Of Contracting COVID-19 By 36%,Fake
899,NO Proof That Genetic Mutations Responsible For Coronavirus's Virulence,Fake
900,"NY Gov. Cuomo Did NOT Reject Buying Recommended 16,000 Ventilators In 2015 for Pandemic",Fake
901,Mexico DOES Have Confirmed Cases Of COVID-19,Fake
902,"Italy's President NOT Caught On Camera Crying Over, and Regretting, Nation's COVID-19 Response",Fake
903,COVID Does NOT Stand For 'Chinese Originated Viral Infectious Disease',Fake
904,Hardee's Is NOT Advising Truckers Walk Up To Drive-Thrus During Coronavirus Pandemic,Fake
905,Boiled Orange Peels With Cayenne Pepper Are NOT Effective Treatment For Coronavirus,Fake
906,Russia's Putin Did NOT Release 500 Lions To Keep People Indoors Amid Coronavirus,Fake
907,Black People Are NOT Immune To The Dangers Of Coronavirus,Fake
908,60 Democrats Did NOT Vote Against Coronavirus Stimulus Bill,Fake
909,Belgium Did NOT Ban Certain Sex Activities Of Three Or More In Indoor Areas To Beat COVID-19,Fake
910,Photos Do NOT Show People Falling Dead Of COVID-19 On Italy's Streets,Fake
911,Coronavirus Test DOES Require Swab To Be Inserted Clear Through Nasal Passage ,Fake
912,Sky News Video About Coronavirus Victims In Italian Hospital Did NOT Get Taken Down,Fake
913,Using A Sauna Or Hairdryer Will NOT Kill Coronavirus,Fake
914,Helicopters Are NOT Spraying Disinfectants To Try To Eradicate Coronavirus,Fake
915,Curfew NOT Issued For Bossier City Due To Coronavirus,Fake
916,Website Urging People To Stay Home Offers Sound Advice,Fake
917,New York City Is NOT Set To Undergo Citywide Quarantine,Fake
918,Man NOT Infected With Coronavirus Who Claimed To Have Spread It At A Walmart In Louisiana,Fake
919,Supermarkets Are NOT Recalling Coronavirus-Infected Toilet Paper,Fake
920,The Coronavirus Scare Did NOT Start Immediately After Impeachment,Fake
921,Former CIA Officer Selectively Quoted By Iranian Site; Did NOT Say Coronavirus Was Produced In a Lab,Fake
922,Meme Does NOT Contain Accurate Figures for H1N1 Deaths In The United States,Fake
923,Australian Hospital Staff Did NOT Roll In A Wilson Volleyball To Keep Tom Hanks Company In Quarantine,Fake
924,U.S. Election Is NOT Canceled Due To Coronavirus,Fake
925,Memes With Advice For Preventing Coronavirus Are NOT Accurate; Gargling With Salt Water & Vinegar Does NOT Kill The Virus,Fake
926,COVID-19 NOT Found In Toilet Paper,Fake
927,Onions Do NOT Prevent The Flu And Other Viral Infections,Fake
928,"NOT 10,000 Deaths In Virus Outbreak in Michigan, Washington, Idaho, North Dakota, Missouri, Mississippi",Fake
929,Every U.S. Election Year Does NOT Have A Disease,Fake
930,A NYC Man With Suspected Coronavirus Did NOT Drop Dead In The Middle Of The Street,Fake
931,Department Of Homeland Security Officials Did NOT Say Illegal Border Crossings May Spread Coronavirus,Fake
932,Freshly Boiled Garlic Water Is NOT A Cure For Coronavirus,Fake
933,States Are NOT Imposing Mandatory Leave And Statewide School Closures Due To Coronavirus,Fake
934,"As Of March 7, 2020, Tanzania And Zambia Had NOT Confirmed First Cases Of Coronavirus",Fake
935,"CDC Did NOT Publish Sponsored Facebook Post Asking For Help With ""Escaped"" Coronavirus Patient",Fake
936,Mayor Of Buffalo Did NOT Tell People To Evacuate Due To Coronavirus Outbreak,Fake
937,"The Coronavirus Test Does NOT Cost $3,200",Fake
938,It Is NOT Known Whether Novel Coronavirus Has A Survival Rate Of 99.7%,Fake
939,Donating Plasma Or Blood Is NOT Free Testing For The Coronavirus,Fake
940,Common Cold Is NOT The Only Type Of Coronavirus,Fake
941,Officials Did NOT Say Coronavirus Killed 200 In Iran,Fake
942,Patents Do NOT Mean Deadly Diseases And Viruses Were Created Or Invented In A Lab,Fake
943,A Bovine Vaccine Can NOT Be Used To Inoculate People Against Coronavirus,Fake
944,A Journalist Did NOT Claim A Coronavirus Patient Was Murdered,Fake
945,VP Pence Did NOT Urge People With Coronavirus To Go To The Police,Fake
946,Vatican Did NOT Confirm Pope Francis And Two Aides Tested Positive for Coronavirus,Fake
947,Doctors Do NOT Recommend Carbon Filter Face Masks To Prevent Coronavirus Spread,Fake
948,CDC Did NOT Recommend Men Shave Their Beards To Protect Against Coronavirus,Fake
949,San Diego Lab Says It Has Created Coronavirus Vaccine In Three Hours,Fake
950,Florida Man NOT Arrested For Robbery Using Cough As A Weapon,Fake
951,"Lysol Products Can Kill Older Strains Of Coronavirus, But Tests Have NOT Scientifically Proven They Kill Novel Coronavirus",Fake
952,Hair Weaves And Lace Front Wigs Made In China NOT Likely To Contain Coronavirus,Fake
953,Scientists Did NOT Discover That Cocaine Kills Coronavirus,Fake
954,NO Evidence Coronavirus Is Bioweapon Leaked From Wuhan Lab,Fake
955,Vitamin D Is NOT Better Than Any Vaccine Against H4N1 (Bird Flu) Virus,Fake
956,"Six Coronavirus Cases NOT Confirmed In Wichita, Kansas (Or Several Other U.S. Cities)",Fake
957,"20 Million Chinese Did NOT Convert To Islam, And It Was NOT Proven That Coronavirus Epidemic Did Not Afflict Muslims",Fake
958,NO Evidence To Support Claim From Bioweapons Expert Who Says Coronavirus Is Biological Warfare Weapon,Fake
959,Popping Bubble Wrap Does NOT Expose People To Coronavirus,Fake
960,Data From Windy.com Does NOT Show Massive Release Of Sulfur Dioxide Gas Near Wuhan,Fake
961,Latest Research Published By Chinese Scientists Did NOT Say Coronavirus Will Render Most Male Patients Infertile,Fake
962,NO Proof That High-Rise Buildings Have Become Human Incinerators To Combat Coronavirus,Fake
963,"Residential Building NOT In Wuhan, NOT Set Ablaze To Control Coronavirus Spread",Fake
964,"NO Coronavirus Cases Reported In Rome, Georgia",Fake
965,Autopsy Did NOT Reveal Wuhan Doctor Was Murdered In Sickbed,Fake
966,"China Does NOT Seek Court's Approval To Kill The Over 20,000 Coronavirus Patients To Avoid Further Spread Of The Virus",Fake
967,Vitamin C Does NOT Slow Or Stop Coronavirus,Fake
968,Video From China Does NOT Show People Trying To Escape Coronavirus Quarantine,Fake
969,Scientists from Australia Did NOT Create First Vaccine For Novel Coronavirus,Fake
970,Bill Gates Did NOT Help Fund Patent For Coronavirus,Fake
971,"Scientists Did NOT Claim Wuhan Coronavirus is HIV-1 Engineered ""Superweapon""",Fake
972,NO Evidence Coronavirus Is A Man-made Depopulation Weapon,Fake
973,"World Health Organization Did NOT Officially Declare Coronavirus A Plague; 950,680 Are NOT Dead",Fake
974,Romania Has NOT Developed Coronavirus Vaccine Able To Cure White People Only,Fake
975,Students In Ghana Have NOT Successfully Created Vaccine For Coronavirus; CÃ´te d'Ivoire Patient NOT Cured,Fake
976,Scripps Urgent Care NOT On Lockdown; Two People In Clinics Do NOT Have Coronavirus,Fake
977,Coronavirus Case NOT Confirmed in Des Moines,Fake
978,"NO Large Explosion In Wuhan, China, Tied To Coronavirus Outbreak",Fake
979,'High-Level Exercise' Conducted 3 Months Ago Did NOT Show That A Coronavirus Pandemic Could Kill 65 Million People,Fake
980,NO Proof That Spray Can Protect Against Coronavirus ,Fake
981,2015 Article About Lab-Made Coronavirus Triggers Debate,Fake
982,"Coronavirus in China: Millions Quarantined, 2.8 Million NOT Infected; 112,000 NOT Dead",Fake
983,Patent For Coronavirus That Expired Is NOT For New Strain Killing People In China,Fake
0,LGBT: Covid-19 forced me back home where I'm 'unwanted',Real
1,Coronavirus: Brazil now fourth-highest nation in Covid-19 deaths,Real
2,Coronavirus: The misinformation circulating in Africa about Covid-19,Real
3,Coronavirus: How Turkey took control of Covid-19 emergency,Real
4,Friday's gossip: Werner's Chelsea move delayed by Covid-19,Real
5,Player who tested positive for Covid-19 now negative - Norwich,Real
6,Moscow more than doubles city's Covid-19 death toll,Real
7,Mumbai: How Covid-19 has ravaged India's richest city,Real
8,Coronavirus: Brazil judge orders Bolsonaro to publish full data,Real
